id_Tipo,nom_subtipo,esp_VidaMin,esp_VidaMax,desc_Subtipo
1,Bretón (Spaniel Bretón),12,14,"Perro de caza francés, compacto y ágil. Pelaje medio, denso y ondulado, bicolor o tricolor (blanco-naranja, blanco-marrón). Muy alegre y sociable."
1,Bull Terrier Miniatura,11,14,"Similar al Bull Terrier estándar pero más pequeño. Cabeza ovalada, fuerte musculatura. Pelaje corto, variedad de colores (blanco, atigrado, negro, marrón). Valiente y juguetón."
1,Bulldog (Inglés),8,10,"Perro británico, bajo y robusto. Cabeza grande con arrugas, hocico chato. Pelaje corto en varios colores (blanco, leonado, atigrado). Cariñoso y tranquilo."
1,Caniche Enano (Miniatura),12,15,"Variedad del Caniche, de tamaño intermedio entre el toy y el estándar. Pelaje rizado e hipoalergénico, en colores variados (blanco, negro, marrón, gris, albaricoque). Elegante, activo e inteligente."
1,Caniche Grande (Estándar),12,15,"La variedad más grande del Caniche. Cuerpo atlético y proporcionado, pelaje rizado y espeso, en múltiples colores. Muy versátil, elegante y obediente."
1,Caniche Toy,14,17,"La variedad más pequeña de los Caniches. Pelaje rizado, denso e hipoalergénico. De aspecto delicado y elegante, pero vivaz y juguetón."
1,Cavalier King Charles Spaniel,12,15,"Perro inglés de compañía, de aspecto refinado. Pelaje sedoso, largo y ondulado en colores Blenheim, tricolor, rubí o negro y fuego. Muy afectuoso y sociable."
1,Cazador de Alces Noruego (Elkhound Noruego),12,15,"Perro nórdico de caza, fuerte y compacto. Pelaje doble, gris plateado con tonos negros, cola enroscada sobre el lomo. Leal, protector y valiente."
1,Chihuahua (de pelo largo),14,17,"El perro más pequeño del mundo, con pelaje largo, suave y sedoso. Cabeza redonda tipo “manzana”, orejas grandes y ojos expresivos. Muy vivaz y apegado a su dueño."
1,Chihuahua (de pelo suave/corto),14,17,"Similar al de pelo largo pero con pelaje corto, liso y brillante. De cuerpo pequeño y compacto. Carácter valiente, curioso y enérgico."
1,Chin Japonés,12,14,"Perro de compañía de aspecto elegante y delicado. Pelaje largo, sedoso y abundante, generalmente blanco con negro o rojo. Carácter dulce, tranquilo y afectuoso."
1,Chow Chow (de pelo suave),9,15,"Variante del Chow Chow con pelaje más corto y liso. De aspecto robusto y leonino, lengua azul característica. Digno, independiente y protector."
1,Clumber Spaniel,10,12,"Spaniel inglés de cuerpo robusto y bajo. Pelaje denso, blanco con manchas limón o naranjas. Orejas grandes y caídas, expresión calmada. Sereno y leal."
1,Cobrador de Nueva Escocia (Nova Scotia Duck Tolling Retriever),12,14,"El más pequeño de los retrievers, de cuerpo compacto y atlético. Pelaje medio, denso e impermeable, color rojo o naranja con marcas blancas. Enérgico y excelente nadador."
1,Cockapoo,12,15,"Mestizo entre Cocker Spaniel y Caniche. Pelaje rizado u ondulado, variedad de colores. Alegre, cariñoso e inteligente, considerado hipoalergénico."
1,Cocker Spaniel (Inglés),12,15,"Perro de caza inglés, de cuerpo equilibrado y orejas largas. Pelaje sedoso, de longitud media, en gran variedad de colores (unicolores o particolores). Alegre y afectuoso."
1,Cocker Spaniel Americano,12,15,"Similar al inglés pero más pequeño y de cabeza más redondeada. Pelaje largo, sedoso y abundante, en diversos colores. Expresivo y sociable."
1,Collie Barbudo (Bearded Collie),12,14,"Pastor escocés, de cuerpo ágil y cubierto por un largo pelaje doble y ondulado. Colores gris, negro, azul o marrón con blanco. Vivaz, alegre y muy afectuoso."
1,Collie de Pelo Corto,12,14,"Variante del Collie con pelaje corto, liso y denso. Cuerpo elegante y atlético, colores sable, tricolor o azul mirlo. Inteligente, leal y buen pastor."
1,Corgi Galés de Cardigan,12,15,"El más antiguo de los Corgis, de cuerpo alargado y patas cortas. Cola larga, pelaje medio en varios colores. Muy activo, alerta y protector."
1,Corgi Galés de Pembroke,12,15,"Famoso por ser favorito de la realeza británica. De cuerpo alargado, patas cortas y cola generalmente corta o ausente. Pelaje medio, en tonos rojizos o tricolores. Alegre, sociable y fiel."
1,Crestado Chino (Chinese Crested Dog),12,14,"Perro de compañía único, en dos variedades: ""desnudo"" (piel descubierta con mechones en cabeza, cola y patas) y ""powderpuff"" (pelaje largo y sedoso). Elegante y afectuoso."
1,Crestado Rodesiano (Rhodesian Ridgeback),10,12,"Perro africano de caza y guardia. Reconocible por la cresta de pelo invertido en la espalda. Cuerpo fuerte y atlético, pelaje corto color trigo. Valiente y protector."
1,Field Spaniel,12,14,"Spaniel inglés de caza, de cuerpo alargado y elegante. Pelaje medio, liso o ligeramente ondulado, en colores negro, hígado o con marcas fuego. Sereno, equilibrado y afectuoso."
1,Fox Terrier de Pelo Duro,12,15,"Terrier inglés muy activo y enérgico. Pelaje duro, áspero y denso, generalmente blanco con manchas negras o marrones. Ágil, valiente y curioso."
1,Fox Terrier de Pelo Liso,12,15,"Similar al de pelo duro, pero con pelaje corto y liso. Color predominante blanco con manchas negras o fuego. Inteligente, vivaz y muy dinámico."
1,Foxhound (Americano o Inglés),10,13,"Perro de caza, fuerte y resistente. Pelaje corto y denso en tricolor (negro, blanco y fuego). Muy enérgico, necesita ejercicio intenso."
1,Galgo (Español),12,14,"Lebrel estilizado, ágil y muy veloz. Cuerpo delgado, patas largas y musculosas. Pelaje corto o duro, variedad de colores. Noble y reservado, excelente corredor."
1,Galgo Italiano,13,15,"Lebrel miniatura, muy esbelto y elegante. Cuerpo delgado, patas largas y finas. Pelaje corto y liso en variedad de colores (gris, negro, crema). Ágil, afectuoso y veloz."
1,Golden Retriever,10,12,"Uno de los perros más populares, originario de Escocia. Cuerpo robusto y armonioso, pelaje largo, denso y dorado. Inteligente, obediente y muy sociable."
1,Gran Azul de Gascuña,10,12,"Sabueso francés de gran tamaño. Pelaje moteado azul con manchas negras y marcas fuego. Orejas largas y caídas, expresión noble. Excelente olfato y resistente."
1,Gran Danés (Dogo Alemán),7,10,"Una de las razas más grandes del mundo. Cuerpo musculoso y elegante, pelaje corto en varios colores (arlequín, negro, azul, leonado, atigrado). Cariñoso y leal."
1,Grifón de Bruselas,12,15,"Perro de compañía belga, de cabeza redonda y hocico corto. Dos variedades: pelo duro y pelo liso. Colores rojo, negro o negro y fuego. Expresivo y vivaz."
1,Grifón Vandeano Grande (Grand Basset Griffon Vendéen),12,14,"Perro de caza francés, de cuerpo alargado y orejas largas. Pelaje duro, áspero y desordenado, en colores blanco con manchas negras, limón o naranja. Alegre, resistente y valiente."
1,Habanero (Bichón Habanero),13,15,"Perro de compañía cubano, de cuerpo pequeño y compacto. Pelaje largo, ondulado y sedoso, en variedad de colores. Muy cariñoso, alegre y juguetón."
1,Hamilton Stovare,12,14,"Sabueso sueco de caza, de cuerpo fuerte y elegante. Pelaje corto, tricolor (negro, blanco y fuego). Conocido por su resistencia y carácter equilibrado."
1,Husky Siberiano,12,14,"Perro de trineo originario de Siberia. Cuerpo atlético y compacto, pelaje doble espeso en varios colores, ojos azules o heterocromía. Energético y sociable."
1,Keeshond,12,14,"Perro holandés tipo spitz, de cuerpo robusto y pelaje abundante gris plateado con cara y orejas oscuras. Cola enroscada. Expresivo, alegre y muy familiar."
1,Kerry Blue Terrier,12,15,"Terrier irlandés de cuerpo atlético y elegante. Pelaje ondulado, denso y de color azul grisáceo característico. Inteligente, enérgico y leal."
1,King Charles Spaniel,10,12,"Perro de compañía inglés, de cuerpo compacto y orejas largas y caídas. Pelaje largo, sedoso, en colores rubí, tricolor, negro y fuego o Blenheim. Cariñoso y dócil."
1,Kuvasz Húngaro,10,12,"Perro guardián húngaro de gran tamaño. Pelaje blanco, largo y denso. De constitución fuerte y porte noble. Protector, valiente y fiel."
1,Labradoodle,12,14,"Cruce entre Labrador y Caniche. Pelaje rizado u ondulado, hipoalergénico, en variedad de colores. Muy sociable, activo e inteligente."
1,Labrador Retriever,10,12,"Una de las razas más populares. Cuerpo robusto y musculoso, pelaje corto y denso en colores amarillo, negro o chocolate. Amigable, equilibrado y excelente nadador."
1,Laekenois (Pastor Belga Laekenois),10,12,"Una de las cuatro variedades del Pastor Belga. Pelaje duro y áspero, de color leonado con sombras negras. Ágil, protector y muy trabajador."
1,Lancashire Heeler,12,15,"Perro británico pequeño, de cuerpo alargado y patas cortas. Pelaje corto, liso y negro con marcas fuego. Alegre, vivaz y excelente perro de compañía."
1,Lebrel Escocés (Deerhound),8,11,"Perro cazador de ciervos, muy alto y estilizado. Pelaje áspero y duro, generalmente gris azulado. Noble, tranquilo y cariñoso."
1,Lobero Irlandés (Irish Wolfhound),6,10,"Uno de los perros más altos del mundo. Cuerpo musculoso y largo, pelaje duro y áspero en varios colores (gris, negro, atigrado, blanco). Imponente y gentil."
1,Lowchen (Pequeño Perro León),10,14,"Perro de compañía, de cuerpo compacto. Pelaje largo, ondulado y sedoso, en varios colores. Tradicionalmente se le arregla en corte tipo “león”. Cariñoso y vivaz."
1,Malamute de Alaska,10,12,"Perro de trineo de gran tamaño, robusto y muy fuerte. Pelaje doble, espeso y resistente al frío, en colores gris, negro, sable o rojo con blanco. Cola peluda enroscada sobre el lomo. Amigable y trabajador."
1,Maltés,12,15,"Perro de compañía elegante, de cuerpo pequeño y compacto. Pelaje largo, sedoso y blanco puro. Expresivo, vivaz y muy cariñoso."
1,Manchester Terrier,14,16,"Terrier inglés ágil y atlético. Pelaje corto, liso y brillante, siempre negro con marcas fuego. Inteligente, alerta y valiente."
1,Mastín Inglés (Mastiff),6,10,"Uno de los perros más pesados del mundo. Cuerpo macizo, pecho amplio y cabeza grande. Pelaje corto en tonos leonado, atigrado o albaricoque. Protector y tranquilo."
1,Mastín Napolitano,8,10,"Perro italiano muy robusto y musculoso. Piel suelta con arrugas abundantes, hocico ancho y fuerte. Pelaje corto en gris, negro, leonado o marrón. Protector y leal."
1,Mastín Tibetano,10,12,"Perro guardián originario del Tíbet. De aspecto imponente con melena espesa alrededor del cuello. Pelaje largo y denso en negro, dorado o marrón. Independiente y vigilante."
1,Munsterlander Grande,12,14,"Perro de caza alemán, elegante y atlético. Pelaje largo, blanco con manchas negras o hígado. Orejas largas y caídas. Excelente cobrador y muy obediente."
1,Pachón Navarro,11,13,"Antigua raza española de caza. Reconocible por su característica nariz doble. Pelaje corto, generalmente blanco con manchas naranjas o marrones. Noble y trabajador."
1,Papillon,13,15,"Perro de compañía francés, pequeño y refinado. Llamado “mariposa” por la forma de sus orejas grandes y erguidas. Pelaje largo y sedoso, blanco con manchas de varios colores. Alegre y cariñoso."
1,Parson Jack Russell Terrier,13,15,"Terrier inglés enérgico y valiente. Cuerpo compacto, patas más largas que el Jack Russell estándar. Pelaje corto, duro o liso, predominantemente blanco con manchas negras o marrones. Muy activo y cazador nato."
1,Pastor Belga Groenendael,12,14,"Una de las cuatro variedades del Pastor Belga. Pelaje largo, abundante y negro sólido. De cuerpo elegante, musculoso y ágil. Inteligente, leal y excelente guardián."
1,Pastor Belga Malinois,12,14,"Pastor belga de pelo corto y duro. Pelaje leonado con máscara negra. Atlético, ágil y obediente, muy usado en labores policiales y militares."
1,Pastor Belga Tervueren,12,14,"Variedad de Pastor Belga con pelaje largo, denso y de color leonado con máscara negra. Aspecto elegante, muy activo, protector y versátil."
1,Pastor de Anatolia (Kangal),10,13,"Perro guardián turco de gran tamaño y fuerza. Pelaje corto y denso, generalmente beige con máscara negra. Independiente, protector y muy leal."
1,Pastor de Brie (Briard),10,12,"Perro pastor francés de cuerpo fuerte y elegante. Pelaje largo, ondulado y áspero, en colores negro, gris o leonado. Orejas caídas y carácter leal y protector."
1,Pastor de los Pirineos,12,15,"Pastor francés, ágil y vivaz. Pelaje largo o semilargo, en variedad de colores (marrón, gris, negro, leonado). Muy inteligente y trabajador."
1,Pastor de Maremma (Maremmano-Abruzzese),11,13,"Perro guardián italiano de rebaños. Pelaje largo, blanco y denso. De cuerpo fuerte y aspecto noble. Protector, valiente y fiel."
1,Pastor de Shetland (Shetland Sheepdog),12,14,"Similar al Collie pero más pequeño. Pelaje largo, espeso y abundante, en colores sable, tricolor o azul mirlo. Inteligente, muy ágil y obediente."
1,Pastor Ganadero Australiano (Australian Cattle Dog),12,15,"Perro de trabajo robusto y ágil. Pelaje corto y denso, moteado azul o rojo. Muy enérgico, leal y resistente. Excelente perro de pastoreo."
1,Pastor Lapon de Suecia,12,14,"Perro nórdico de trabajo, ágil y resistente. Pelaje doble, espeso y de longitud media, en colores oscuros con marcas claras. Utilizado como perro pastor y de trineo."
1,Bull Terrier,11,13,"Terrier inglés de aspecto inconfundible. Cabeza ovalada en forma de “huevo”, cuerpo musculoso y compacto. Pelaje corto, en blanco sólido o con manchas de color. Valiente y enérgico."
1,Cane Corso (Mastín Italiano),9,12,"Perro italiano de guardia y compañía. Cuerpo atlético y poderoso, cabeza grande. Pelaje corto en negro, gris, leonado o atigrado. Protector, leal y seguro."
1,Perro de Agua Portugués,12,14,"Perro marinero portugués, de cuerpo robusto y compacto. Pelaje rizado o ondulado, resistente al agua, en negro, blanco o marrón. Inteligente, activo y excelente nadador."
1,Perro del Faraón (Pharaoh Hound),12,14,"Antigua raza maltesa de caza. Cuerpo elegante y atlético, pelaje corto y fino color marrón rojizo. Expresivo, ágil y muy afectuoso."
1,Perro Finlandés de Laponia,12,14,"Perro nórdico de pastoreo, compacto y robusto. Pelaje doble, abundante y espeso, en varios colores (negro, marrón, crema) con marcas claras. Sociable, trabajador y amistoso."
1,Mini Pinscher (Pinscher Miniatura),12,15,"Pequeño perro alemán, ágil y vivaz. Cuerpo compacto, pelaje corto y brillante en negro y fuego, chocolate o rojo. Llamado el “rey de los toys”."
1,Pastor Blanco Suizo,12,14,"Variante del Pastor Alemán, de cuerpo elegante y fuerte. Pelaje blanco, largo o semilargo. Inteligente, leal y muy protector."
1,Pastor Catalán (Gos d’Atura Català),12,14,"Perro pastor rústico y ágil. Pelaje largo, ondulado y de aspecto desordenado, en tonos marrones, grises o negros. Muy activo, inteligente y trabajador."
1,Pastor del Cáucaso,10,12,"Imponente perro guardián de montaña. Cuerpo robusto y fuerte, pelaje denso y largo en varios colores. Protector, independiente y valiente."
1,Pastor Vasco,12,14,"Perro pastor autóctono del País Vasco. Dos variedades: Iletsua (pelaje largo y rústico) y Gorbeiakoa (pelaje corto). Colores leonados o rojizos. Muy activo, trabajador y fiel."
1,Pointer Inglés,12,15,"Perro de caza británico, elegante y atlético. Cuerpo estilizado, pelaje corto y liso en colores combinados (blanco con negro, limón, hígado o naranja). Famoso por su postura de “apuntar”."
1,Perro Serra da Estrela (Pastor de la Sierra de Estrela),10,12,"Perro pastor portugués de montaña. Pelaje espeso, largo o corto, en tonos leonados, atigrados o grises. Fuerte, protector y leal."
1,Pinscher Alemán,12,14,"Antecesor del Doberman y Mini Pinscher. Cuerpo compacto y musculoso, pelaje corto y brillante en negro y fuego, rojo o marrón. Valiente, ágil y vigilante."
1,Pitbull Terrier Americano,12,15,"Perro musculoso y atlético. Pelaje corto y brillante, variedad de colores. Fuerte, resistente y enérgico, aunque muy afectuoso con su familia."
1,Podenco Canario,11,13,"Perro de caza originario de Canarias. Cuerpo delgado y musculoso, orejas grandes y erguidas. Pelaje corto y fino, color rojizo o blanco y rojizo. Muy ágil y veloz."
1,Podenco Ibicenco (de pelo corto y liso),12,14,"Perro cazador de las Baleares. Cuerpo estilizado, orejas grandes y erguidas. Pelaje corto y duro o liso, generalmente blanco y rojizo. Veloz y elegante."
1,Puli Húngaro,12,16,"Pastor húngaro de tamaño medio. Destaca por su pelaje largo en forma de cordones o rastas, que lo protege del clima. Activo, ágil y muy inteligente."
1,Ratonero Valenciano (Gos Rater Valencià),12,14,"Terrier español de cuerpo pequeño y ágil. Pelaje corto, generalmente tricolor (negro, blanco y fuego). Usado tradicionalmente para cazar roedores. Vivo y enérgico."
1,Pastor Alemán,9,13,"Una de las razas más populares del mundo. Cuerpo fuerte y musculoso, pelaje doble (corto o largo), negro con fuego, sable o totalmente negro. Inteligente, leal y versátil."
1,Chow Chow (de pelo duro),9,15,"Variante del Chow Chow con pelaje más corto, áspero y denso. Apariencia robusta, con la característica lengua azulada. Independiente, digno y protector."
1,Retriever de Chesapeake (Chesapeake Bay Retriever),10,13,"Perro cobrador estadounidense, fuerte y atlético. Pelaje denso, aceitoso y rizado, en tonos marrón, juncal o paja. Excelente nadador y trabajador."
1,Retriever de Pelo Liso (Flat-Coated Retriever),10,12,"Perro cobrador inglés, de aspecto elegante y alegre. Pelaje largo, liso y brillante, generalmente negro o hígado. Muy sociable y enérgico."
1,Rough Collie (Pastor Escocés de Pelo Largo),12,14,"Famoso por la serie ""Lassie"". Cuerpo elegante, pelaje largo, abundante y sedoso en colores sable, tricolor o azul mirlo. Inteligente, leal y familiar."
1,Sabueso Bávaro de Montaña,10,12,"Perro de rastreo alemán, de cuerpo fuerte y ágil. Pelaje corto y denso, de color rojizo o marrón. Excelente olfato, valiente y equilibrado."
1,Sabueso Italiano (de pelo corto y suave),12,14,"Sabueso de caza ágil y elegante. Pelaje corto, fino y brillante, en colores negro y fuego, leonado o rojo. Cuerpo estilizado, orejas largas y caídas. Muy resistente y con gran olfato."
1,Saluki (Galgo Persa),12,14,"Lebrel antiguo, de cuerpo delgado y elegante. Pelaje liso y sedoso con flecos en orejas, cola y patas. Colores variados (blanco, crema, dorado, negro). Veloz, refinado y noble."
1,San Bernardo (de pelo medio/largo),8,10,"Conocido perro alpino de rescate. Cuerpo imponente y musculoso, pelaje abundante y denso, blanco con manchas marrones o leonadas. Carácter noble, bondadoso y familiar."
1,Schnauzer Estándar,12,14,"Terrier alemán de cuerpo robusto y ágil. Pelaje duro y áspero, barba y cejas características. Colores sal y pimienta o negro sólido. Inteligente, vigilante y activo."
1,Schnauzer Gigante,10,12,"Versión más grande de la raza. Cuerpo musculoso y fuerte, pelaje duro, negro o sal y pimienta. Protector, trabajador y con gran energía. Muy usado en labores policiales."
1,Schnauzer Miniatura,12,15,"Versión más pequeña del Schnauzer. Cuerpo compacto, barba y cejas características. Pelaje duro y áspero en colores sal y pimienta, negro o negro y plata. Alegre, vivaz y vigilante."
1,Sealyham Terrier,12,14,"Terrier galés, de cuerpo robusto y bajo. Pelaje largo, duro y blanco, a veces con manchas en la cabeza. Valiente, independiente y con carácter fuerte."
1,Setter Escocés (Gordon Setter),10,12,"Perro de caza elegante y resistente. Pelaje largo y sedoso, de color negro y fuego. Cuerpo fuerte y atlético. Leal, trabajador y noble."
1,Setter Inglés,10,12,"Perro de muestra elegante y armonioso. Pelaje largo, sedoso y con motas (belton), en varios colores como azul, limón, hígado o naranja. Inteligente, cariñoso y ágil."
1,Setter Irlandés,12,15,"Reconocible por su pelaje largo, sedoso y de color rojo caoba. Cuerpo atlético y elegante. Muy enérgico, sociable y afectuoso."
1,Shar Pei,8,12,"Perro chino famoso por sus arrugas profundas y piel suelta. Hocico ancho, orejas pequeñas y pelaje corto y áspero en varios colores. Protector, independiente y leal."
1,Shiba Inu,12,15,"Perro japonés compacto y ágil. Pelaje doble y denso, de color rojo, sésamo, negro y fuego o crema. Cola enroscada sobre el lomo. Valiente, independiente y fiel."
1,Shih Tzu,10,16,"Perro de compañía de origen chino-tibetano. Pelaje largo, abundante y sedoso, en variedad de colores. Hocico corto, cara achatada y expresión dulce. Cariñoso y alegre."
1,Skye Terrier,12,14,"Terrier escocés de cuerpo alargado y patas cortas. Pelaje largo, liso y abundante, en colores gris, negro o crema. Orejas erguidas o caídas. Fiel, valiente y reservado."
1,Sloughi (Galgo Árabe),12,14,"Lebrel africano de cuerpo delgado y elegante. Pelaje corto, fino y liso, en colores arena, rojo o crema. Veloz, noble y sensible."
1,Soft Coated Wheaten Terrier,12,14,"Terrier irlandés, de cuerpo compacto y fuerte. Pelaje largo, sedoso y ondulado, de color trigo suave. Alegre, afectuoso y muy activo."
1,Spaniel Holandés (Kooikerhondje),12,14,"Perro de caza neerlandés, elegante y ágil. Pelaje medio, blanco con manchas anaranjadas y orejas con plumas negras. Sociable, alegre y trabajador."
1,Spinone Italiano,12,14,"Perro de muestra italiano, robusto y atlético. Pelaje duro y áspero, en colores blanco, naranja o marrón. Con barba y cejas pobladas. Noble y versátil."
1,Spitz Alemán Mediano,12,15,"Perro tipo spitz, de cuerpo compacto. Pelaje abundante y esponjoso, en varios colores. Cola curvada sobre el lomo. Muy vivaz y alerta."
1,Spitz Alemán Pequeño,13,15,"Similar al mediano pero de menor tamaño. Pelaje abundante y esponjoso, en variedad de colores. Activo, vigilante y alegre."
1,Spitz Finlandés,12,14,"Perro nacional de Finlandia, de cuerpo compacto y ágil. Pelaje espeso, de color rojo dorado. Orejas erguidas y cola enroscada sobre el lomo. Alegre, valiente y buen cazador."
1,Spitz Japonés,12,14,"Perro de compañía elegante, similar al Samoyedo pero más pequeño. Pelaje blanco, largo y abundante. Cola enroscada y expresión vivaz. Cariñoso y fiel."
1,Springer Spaniel Galés,12,15,"Spaniel de caza robusto y activo. Pelaje medio, rojo y blanco, con orejas largas y caídas. Muy sociable, alegre y enérgico."
1,Staffordshire Bull Terrier,12,14,"Perro inglés de cuerpo musculoso y compacto. Pelaje corto y brillante, en varios colores. De expresión fuerte pero muy cariñoso con la familia."
1,Sussex Spaniel,12,15,"Spaniel inglés bajo y robusto. Pelaje largo, ondulado y abundante, color hígado dorado. Carácter tranquilo, leal y afectuoso."
1,Teckel (pelo largo),12,16,"Perro alemán alargado y de patas cortas. Pelaje largo, liso y brillante en múltiples colores (rojo, negro y fuego, arlequín). Inteligente y curioso."
1,Teckel (pelo duro),12,16,"Variante del Teckel con pelaje duro y áspero, barba y cejas pobladas. Colores variados, muy usado en la caza. Valiente y resistente."
1,Teckel (pelo liso),12,16,"La variedad original del Teckel. Pelaje corto, denso y brillante, en rojo, negro y fuego o arlequín. De cuerpo compacto y patas cortas. Enérgico y alerta."
1,Teckel miniatura (pelo duro),12,16,"Versión más pequeña del Teckel de pelo duro. Pelaje áspero y denso, con barba y cejas. Utilizado en caza de pequeños animales. Vivo y valiente."
1,Teckel miniatura (pelo largo),12,16,"Versión miniatura del Teckel de pelo largo. Pelaje sedoso y brillante en diversos colores. Cariñoso, activo y muy apegado a su familia."
1,Teckel miniatura (pelo liso),12,16,"Versión más pequeña del Teckel de pelo corto. Cuerpo alargado y patas cortas, pelaje liso, denso y brillante en varios colores. Vivaz, curioso y afectuoso."
1,Terranova (Newfoundland),8,10,"Perro de trabajo canadiense, excelente nadador y rescatista acuático. Cuerpo grande y fuerte, pelaje largo y denso, en negro, marrón o blanco y negro. Noble, paciente y protector."
1,Terrier Australiano,12,15,"Terrier robusto y ágil, de cuerpo alargado. Pelaje áspero y duro, en azul y fuego o arena. Vivo, valiente y muy leal a su familia."
1,Terrier Checo,12,15,"Terrier originario de la República Checa. Cuerpo bajo y alargado, pelaje sedoso y largo, en gris azulado o marrón. Cariñoso, dócil y buen cazador."
1,Terrier de Airedale (Airedale Terrier),10,13,"El mayor de los terriers, originario de Inglaterra. Cuerpo fuerte y atlético, pelaje duro y áspero, color negro y fuego. Inteligente, valiente y protector."
1,Terrier de Norfolk,12,15,"Terrier inglés de patas cortas y cuerpo compacto. Pelaje duro y áspero, en colores rojo, trigo, negro y fuego o gris. Orejas caídas. Alegre, vivaz y afectuoso."
1,Terrier de Norwich,12,15,"Similar al Norfolk, pero con orejas erguidas. Pelaje áspero y duro en colores similares. Muy enérgico, curioso y sociable."
1,Terrier Escocés (Scottish Terrier),12,15,"Terrier de cuerpo bajo y robusto. Pelaje duro y áspero, generalmente negro, aunque también trigo o atigrado. Hocico largo y cejas pobladas. Valiente y leal."
1,Terrier Galés (Welsh Terrier),12,15,"Terrier británico de cuerpo compacto. Pelaje duro y áspero, color negro y fuego. Similar al Airedale pero más pequeño. Activo, valiente y juguetón."
1,Terrier Tibetano,12,15,"Perro de compañía tibetano, de cuerpo fuerte y ágil. Pelaje largo, abundante y denso, en varios colores. Alegre, afectuoso y protector."
1,"Toy Terrier Inglés (English Toy Terrier, Black & Tan)",12,13,"Terrier miniatura inglés, elegante y ágil. Pelaje corto, liso y brillante, siempre negro y fuego. Orejas grandes y erguidas. Vivaz, leal y vigilante."
1,Xoloitzcuintle Mediano,12,15,"Raza mexicana ancestral, sin pelo (aunque existe variedad con pelo corto). Piel suave y oscura, orejas grandes y erguidas. Elegante, noble y muy fiel."
2,Abyssinian,12,15,"Cuerpo esbelto y musculoso, pelaje corto de color rojizo o arena con efecto “ticking”."
2,Aegean,9,12,"Pelo semilargo bicolor (generalmente blanco con manchas negras o rojizas), ojos almendrados."
2,American Bobtail,13,16,"Gato robusto con cola corta natural, pelaje espeso de longitud media, ojos grandes y expresivos."
2,American Curl,12,16,"Reconocido por sus orejas curvadas hacia atrás, pelaje sedoso corto o largo, cuerpo esbelto."
2,American Shorthair,15,20,"Cuerpo fuerte, hocico ancho, pelaje corto y denso con múltiples patrones (clásico atigrado común)."
2,American Wirehair,12,16,"Pelaje áspero y rizado como alambre, cuerpo robusto, ojos redondos."
2,Aphrodite Giant,12,15,"Gato de cuerpo alargado, patas largas, pelaje semilargo, ojos grandes y almendrados."
2,Arabian Mau,12,14,"Gato de pelaje corto y pegado al cuerpo, orejas grandes, cuerpo atlético."
2,Asian,12,16,"Pelaje corto y brillante, ojos grandes dorados o verdes, cuerpo elegante parecido al birmano."
2,Asian Semi-longhair,12,16,"Pelaje semilargo y sedoso, ojos expresivos, cuerpo esbelto pero musculoso."
2,Australian Mist,12,16,"Pelaje corto con moteado o jaspeado, cuerpo compacto y musculoso, ojos grandes verdes."
2,Balinese,12,20,"Pelaje semilargo y sedoso, cuerpo esbelto, orejas grandes, ojos azules almendrados."
2,Bambino,9,13,Cuerpo sin pelo o con poco vello (similar al Sphynx) y patas cortas tipo Munchkin.
2,Bengal,12,16,"Pelaje corto con rosetas o moteado que recuerda al leopardo, cuerpo atlético."
2,Birman,12,16,"Pelo semilargo, ojos azules intensos, patas blancas (“guantes”), cuerpo robusto."
2,Bombay,12,16,"Pelaje corto, liso y negro brillante, ojos dorados o cobrizos grandes y redondos."
2,Brazilian Shorthair,12,16,"Cuerpo flexible y atlético, pelaje corto con múltiples colores y patrones."
2,British Longhair,12,16,"Pelaje largo y denso, cuerpo fornido, cara redonda y ojos grandes (cobre o dorado)."
2,British Shorthair,12,20,"Cuerpo robusto, pelaje corto y muy denso, cabeza ancha con ojos grandes (cobre o azul)."
2,Burmese,10,15,"Cuerpo compacto, pelaje corto y satinado, ojos grandes dorados o amarillos."
2,Burmilla,12,15,"Pelaje corto plateado con sombras, ojos verdes expresivos, cuerpo mediano y elegante."
2,California Spangled,9,13,"Pelaje corto con manchas tipo leopardo, cuerpo atlético y alargado."
2,Chantilly-Tiffany,10,16,"Pelaje semilargo sedoso, usualmente marrón chocolate, ojos dorados a ámbar."
2,Chartreux,10,15,"Pelaje corto y lanoso azul grisáceo, ojos anaranjados o cobrizos, cuerpo robusto."
2,Chausie,12,15,"Cuerpo largo y musculoso, pelaje corto con tonos marrones o grises, orejas grandes."
2,Cornish Rex,11,15,"Pelaje muy corto y rizado, cuerpo delgado y esbelto, orejas grandes y altas."
2,Cymric,12,16,"Gato sin cola (variante del Manx), pelaje largo y espeso, cuerpo compacto."
2,Devon Rex,9,14,"Pelaje corto y rizado, orejas muy grandes, cara triangular."
2,Donskoy,12,15,"Cuerpo sin pelo o con poco vello, piel arrugada, orejas grandes."
2,Egyptian Mau,13,16,"Pelaje corto plateado con manchas oscuras, cuerpo ágil y musculoso, ojos verdes."
2,Exotic Shorthair,12,15,"Similar al Persa pero con pelo corto y denso, cara achatada, ojos grandes redondos."
2,Havana,12,15,"Pelaje corto marrón caoba uniforme, ojos verdes almendrados."
2,Highlander,10,15,"Cuerpo musculoso, orejas curvadas, cola corta, pelaje moteado o atigrado."
2,Himalayan,9,15,"Pelaje largo y sedoso, cuerpo robusto, cara achatada, ojos azules intensos."
